ARG_Name,MGE_Name,PatientCount,Label
CMY,gene:proph:163917,1,PostFMT Only
CMY,gene:proph:163922,1,PostFMT Only
CMY,gene:proph:163923,1,PostFMT Only
COMR,gene:plasmid:84614,1,PostFMT Only
COMR,gene:plasmid:84622,1,PostFMT Only
COMR,gene:proph:163847,1,PostFMT Only
COMR,gene:proph:163918,1,PostFMT Only
COMR,gene:proph:163934,1,PostFMT Only
COMR,gene:proph:163935,1,PostFMT Only
COMR,gene:proph:169100,1,PostFMT Only
COMR,gene:proph:169101,1,PostFMT Only
COMR,gene:proph:169106,1,PostFMT Only
COMR,gene:proph:169107,1,PostFMT Only
COMR,gene:proph:169112,1,PostFMT Only
COMR,gene:proph:172415,1,PostFMT Only
COMR,gene:proph:172517,5,PostFMT Only
COMR,gene:proph:172518,5,PostFMT Only
COMR,gene:proph:172519,5,PostFMT Only
COMR,gene:proph:172520,5,PostFMT Only
COMR,gene:proph:172521,5,PostFMT Only
COMR,gene:proph:172522,5,PostFMT Only
COMR,gene:proph:172523,5,PostFMT Only
COMR,gene:proph:172524,5,PostFMT Only
COMR,gene:proph:172550,1,PostFMT Only
COMR,gene:proph:172557,1,PostFMT Only
COMR,gene:proph:172651,1,PostFMT Only
COMR,gene:proph:173756,1,PostFMT Only
COMR,gene:proph:173757,1,PostFMT Only
COMR,gene:proph:173760,1,PostFMT Only
COMR,gene:proph:173763,1,PostFMT Only
COMR,gene:proph:173768,1,PostFMT Only
COMR,gene:proph:173770,1,PostFMT Only
COMR,gene:proph:173771,1,PostFMT Only
COMR,gene:proph:173772,1,PostFMT Only
COMR,gene:proph:173773,1,PostFMT Only
COMR,gene:proph:173775,1,PostFMT Only
COMR,gene:proph:173779,1,PostFMT Only
COMR,gene:proph:173784,1,PostFMT Only
COMR,gene:proph:173785,1,PostFMT Only
COMR,gene:proph:173786,1,PostFMT Only
COMR,gene:proph:173787,1,PostFMT Only
COMR,gene:proph:173955,1,PostFMT Only
COMR,gene:proph:174980,1,PostFMT Only
COMR,gene:proph:174986,1,PostFMT Only
COMR,gene:proph:174991,1,PostFMT Only
COMR,gene:proph:174992,1,PostFMT Only
COMR,gene:proph:174994,1,PostFMT Only
COMR,gene:proph:174999,1,PostFMT Only
COMR,gene:proph:175001,1,PostFMT Only
COMR,gene:proph:175003,1,PostFMT Only
COMR,gene:proph:175004,1,PostFMT Only
COMR,gene:proph:175006,1,PostFMT Only
COMR,gene:proph:175010,1,PostFMT Only
COMR,gene:proph:176039,1,PostFMT Only
COMR,gene:proph:176040,1,PostFMT Only
COMR,gene:proph:176076,1,PostFMT Only
COMR,gene:proph:176765,1,PostFMT Only
COMR,gene:proph:176799,1,PostFMT Only
COMR,gene:proph:176804,1,PostFMT Only
COMR,gene:proph:177498,1,PostFMT Only
COMR,gene:proph:177584,1,PostFMT Only
COMR,gene:proph:181166,1,PostFMT Only
COMR,gene:proph:181167,1,PostFMT Only
COMR,gene:proph:181222,1,PostFMT Only
COMR,gene:vir:104422,1,PostFMT Only
COMR,gene:vir:108544,1,PostFMT Only
COMR,gene:vir:108716,1,PostFMT Only
COMR,gene:vir:2884,1,PostFMT Only
COMR,gene:vir:3271,1,PostFMT Only
COMR,gene:vir:3472,1,PostFMT Only
COPA,gene:plasmid:123175,4,PostFMT Only
COPA,gene:plasmid:151280,1,PostFMT Only
COPA,gene:plasmid:88435,5,PostFMT Only
COPA,gene:plasmid:88436,5,PostFMT Only
COPA,gene:plasmid:88437,4,PostFMT Only
COPA,gene:proph:159076,1,PostFMT Only
COPA,gene:proph:170892,1,PostFMT Only
COPA,gene:proph:176040,1,PostFMT Only
COPA,gene:proph:176071,1,PostFMT Only
COPA,gene:proph:176073,1,PostFMT Only
COPA,gene:proph:179473,1,PostFMT Only
COPA,gene:proph:181119,1,PostFMT Only
COPA,gene:proph:181170,1,PostFMT Only
COPA,gene:proph:181318,1,PostFMT Only
COPA,gene:proph:181322,1,PostFMT Only
COPA,gene:proph:181323,1,PostFMT Only
COPA,gene:proph:181324,1,PostFMT Only
COPA,gene:vir:108727,1,PostFMT Only
COPA,gene:vir:108728,1,PostFMT Only
COPA,gene:vir:166,1,PostFMT Only
COPA,gene:vir:167,1,PostFMT Only
COPA,gene:vir:4533,1,PostFMT Only
CORA,gene:plasmid:121888,1,PostFMT Only
CORA,gene:plasmid:123244,4,PostFMT Only
CORA,gene:plasmid:123245,4,PostFMT Only
CORA,gene:plasmid:123246,4,PostFMT Only
CORA,gene:plasmid:123247,4,PostFMT Only
CORA,gene:plasmid:123248,4,PostFMT Only
CORA,gene:plasmid:123249,4,PostFMT Only
CORA,gene:plasmid:123250,4,PostFMT Only
CORA,gene:plasmid:123251,4,PostFMT Only
CORA,gene:plasmid:123252,5,PostFMT Only
CORA,gene:plasmid:123253,5,PostFMT Only
CORA,gene:plasmid:123254,5,PostFMT Only
CORA,gene:plasmid:24561,12,PostFMT Only
CORA,gene:proph:159396,7,PostFMT Only
CORA,gene:proph:173949,1,PostFMT Only
CORA,gene:vir:101323,1,PostFMT Only
CORA,gene:vir:101325,1,PostFMT Only
CORA,gene:vir:101326,1,PostFMT Only
CORA,gene:vir:101327,1,PostFMT Only
CORA,gene:vir:101333,1,PostFMT Only
CORA,gene:vir:101336,1,PostFMT Only
CORA,gene:vir:101337,1,PostFMT Only
CORA,gene:vir:101338,1,PostFMT Only
CORA,gene:vir:101339,1,PostFMT Only
CORA,gene:vir:101358,1,PostFMT Only
CORA,gene:vir:101359,1,PostFMT Only
CORA,gene:vir:101366,1,PostFMT Only
CORA,gene:vir:101367,1,PostFMT Only
CORA,gene:vir:101368,1,PostFMT Only
CORA,gene:vir:101369,1,PostFMT Only
CORA,gene:vir:101370,1,PostFMT Only
CORA,gene:vir:101372,1,PostFMT Only
CORA,gene:vir:101382,1,PostFMT Only
CORA,gene:vir:101385,1,PostFMT Only
CORA,gene:vir:101387,1,PostFMT Only
CORA,gene:vir:101388,1,PostFMT Only
CORA,gene:vir:101393,1,PostFMT Only
CORA,gene:vir:101394,1,PostFMT Only
CORA,gene:vir:101397,1,PostFMT Only
CORA,gene:vir:101398,1,PostFMT Only
CORA,gene:vir:101399,1,PostFMT Only
CORA,gene:vir:101404,1,PostFMT Only
CORA,gene:vir:101410,1,PostFMT Only
CORA,gene:vir:101413,1,PostFMT Only
CORA,gene:vir:101419,1,PostFMT Only
CORA,gene:vir:101420,1,PostFMT Only
CORA,gene:vir:101424,1,PostFMT Only
CORA,gene:vir:101427,1,PostFMT Only
CORA,gene:vir:101428,1,PostFMT Only
CORA,p0111_1__AP010962,1,PostFMT Only
CORB,gene:plasmid:123353,1,PostFMT Only
CORB,gene:plasmid:24510,1,PostFMT Only
CORB,gene:plasmid:93474,2,PostFMT Only
CORB,gene:plasmid:93475,2,PostFMT Only
CORB,gene:proph:163906,1,PostFMT Only
CORB,gene:proph:163976,12,PostFMT Only
CORB,gene:proph:169135,1,PostFMT Only
CORB,gene:proph:169136,1,PostFMT Only
CORB,gene:proph:169137,1,PostFMT Only
CORB,gene:proph:169138,1,PostFMT Only
CORB,gene:proph:169140,1,PostFMT Only
CORB,gene:proph:169141,1,PostFMT Only
CORB,gene:proph:169148,1,PostFMT Only
CORB,gene:proph:169149,1,PostFMT Only
CORB,gene:proph:169150,1,PostFMT Only
CORB,gene:proph:170528,2,PostFMT Only
CORB,gene:proph:170536,2,PostFMT Only
CORB,gene:proph:170537,1,PostFMT Only
CORB,gene:proph:170540,1,PostFMT Only
CORB,gene:proph:170541,1,PostFMT Only
CORB,gene:proph:170553,1,PostFMT Only
CORB,gene:proph:170558,1,PostFMT Only
CORB,gene:proph:170560,1,PostFMT Only
CORB,gene:proph:179474,1,PostFMT Only
CORB,gene:proph:181050,1,PostFMT Only
CORB,gene:proph:181054,1,PostFMT Only
CORB,gene:proph:181055,1,PostFMT Only
CORB,gene:proph:181056,1,PostFMT Only
CORB,gene:proph:181057,1,PostFMT Only
CORB,gene:proph:181058,1,PostFMT Only
CORB,gene:proph:181059,1,PostFMT Only
CORB,gene:proph:181062,1,PostFMT Only
CORB,gene:proph:181067,1,PostFMT Only
CORB,gene:proph:181068,1,PostFMT Only
CORB,gene:proph:181069,1,PostFMT Only
CORB,gene:proph:181070,1,PostFMT Only
CORB,gene:proph:181073,1,PostFMT Only
CORB,gene:proph:181074,1,PostFMT Only
CORB,gene:proph:181075,1,PostFMT Only
CORB,gene:proph:181076,1,PostFMT Only
CORB,gene:proph:181077,1,PostFMT Only
CORB,gene:proph:181078,1,PostFMT Only
CORB,gene:proph:181080,1,PostFMT Only
CORB,gene:proph:181081,1,PostFMT Only
CORB,gene:proph:181082,1,PostFMT Only
CORB,gene:proph:181083,1,PostFMT Only
CORB,gene:proph:181085,1,PostFMT Only
CORB,gene:proph:181086,1,PostFMT Only
CORB,gene:proph:181091,1,PostFMT Only
CORB,gene:proph:181092,1,PostFMT Only
CORB,gene:proph:181093,1,PostFMT Only
CORB,gene:proph:181094,1,PostFMT Only
CORB,gene:proph:181095,1,PostFMT Only
CORB,gene:proph:181096,1,PostFMT Only
CORB,gene:proph:181097,1,PostFMT Only
CORB,gene:proph:181098,1,PostFMT Only
CORB,gene:proph:181099,1,PostFMT Only
CORB,gene:proph:181100,1,PostFMT Only
CORB,gene:proph:181101,1,PostFMT Only
CORB,gene:proph:181102,1,PostFMT Only
CORB,gene:proph:181103,1,PostFMT Only
CORB,gene:proph:181104,1,PostFMT Only
CORB,gene:proph:181159,1,PostFMT Only
CORB,gene:proph:183019,1,PostFMT Only
CORC,gene:plasmid:24609,2,PostFMT Only
CORC,gene:plasmid:24610,1,PostFMT Only
CRP,gene:plasmid:120162,3,PostFMT Only
CRP,gene:plasmid:123887,1,PostFMT Only
CRP,gene:plasmid:151260,1,PostFMT Only
CRP,gene:plasmid:154042,1,PostFMT Only
CRP,gene:plasmid:154043,1,PostFMT Only
CRP,gene:plasmid:21818,8,PostFMT Only
CRP,gene:vir:1321,2,PostFMT Only
CTX,IncFIA(HI1)_1_HI1_AF250878,1,PostFMT Only
CTX,IncHI2_1__BX664015,1,PostFMT Only
CTX,gene:plasmid:117725,1,PostFMT Only
CTX,gene:plasmid:117749,1,PostFMT Only
CTX,gene:plasmid:117813,1,PostFMT Only
CTX,gene:plasmid:121888,1,PostFMT Only
CTX,gene:plasmid:136001,1,PostFMT Only
CTX,gene:plasmid:139649,1,PostFMT Only
CTX,gene:plasmid:153832,1,PostFMT Only
CTX,gene:plasmid:153833,1,PostFMT Only
CTX,gene:plasmid:153834,1,PostFMT Only
CTX,gene:plasmid:153835,1,PostFMT Only
CTX,gene:plasmid:153836,1,PostFMT Only
CTX,gene:plasmid:153837,1,PostFMT Only
CTX,gene:plasmid:153838,1,PostFMT Only
CTX,gene:plasmid:153840,1,PostFMT Only
CTX,gene:plasmid:153841,1,PostFMT Only
CTX,gene:plasmid:153842,1,PostFMT Only
CTX,gene:plasmid:153843,1,PostFMT Only
CTX,gene:plasmid:153844,1,PostFMT Only
CTX,gene:plasmid:153845,1,PostFMT Only
CTX,gene:plasmid:153846,1,PostFMT Only
CTX,gene:plasmid:153847,1,PostFMT Only
CTX,gene:plasmid:153848,1,PostFMT Only
CTX,gene:plasmid:153849,1,PostFMT Only
CTX,gene:plasmid:153850,1,PostFMT Only
CTX,gene:plasmid:153851,1,PostFMT Only
CTX,gene:plasmid:153852,1,PostFMT Only
CTX,gene:plasmid:153853,1,PostFMT Only
CTX,gene:plasmid:153854,1,PostFMT Only
CTX,gene:plasmid:153855,1,PostFMT Only
CTX,gene:plasmid:153856,1,PostFMT Only
CTX,gene:plasmid:153857,1,PostFMT Only
CTX,gene:plasmid:153858,1,PostFMT Only
CTX,gene:plasmid:153860,1,PostFMT Only
CTX,gene:plasmid:153861,1,PostFMT Only
CTX,gene:plasmid:153862,1,PostFMT Only
CTX,gene:plasmid:153863,1,PostFMT Only
CTX,gene:plasmid:153865,1,PostFMT Only
CTX,gene:plasmid:153867,1,PostFMT Only
CTX,gene:plasmid:153868,1,PostFMT Only
CTX,gene:plasmid:153870,1,PostFMT Only
CTX,gene:plasmid:153871,1,PostFMT Only
CTX,gene:plasmid:153875,1,PostFMT Only
CTX,gene:plasmid:153876,1,PostFMT Only
CTX,gene:plasmid:153877,1,PostFMT Only
CTX,gene:plasmid:153896,1,PostFMT Only
CTX,gene:plasmid:153898,1,PostFMT Only
CTX,gene:plasmid:153899,1,PostFMT Only
CTX,gene:plasmid:153900,1,PostFMT Only
CTX,gene:plasmid:153901,1,PostFMT Only
CTX,gene:plasmid:153902,1,PostFMT Only
CTX,gene:plasmid:153998,1,PostFMT Only
CTX,gene:plasmid:153999,1,PostFMT Only
CTX,gene:plasmid:154000,1,PostFMT Only
CTX,gene:plasmid:154001,1,PostFMT Only
CTX,gene:plasmid:154003,1,PostFMT Only
CTX,gene:plasmid:154004,1,PostFMT Only
CTX,gene:plasmid:154007,1,PostFMT Only
CTX,gene:plasmid:154008,1,PostFMT Only
CTX,gene:plasmid:154009,1,PostFMT Only
CTX,gene:plasmid:154010,1,PostFMT Only
CTX,gene:plasmid:154011,1,PostFMT Only
CTX,gene:plasmid:154013,1,PostFMT Only
CTX,gene:plasmid:154029,1,PostFMT Only
CTX,gene:plasmid:154033,1,PostFMT Only
CTX,gene:plasmid:154036,1,PostFMT Only
CTX,gene:plasmid:154037,1,PostFMT Only
CTX,gene:plasmid:154038,1,PostFMT Only
CTX,gene:plasmid:154040,1,PostFMT Only
CTX,gene:plasmid:154041,1,PostFMT Only
CTX,gene:plasmid:154057,1,PostFMT Only
CTX,gene:plasmid:154059,1,PostFMT Only
CTX,gene:plasmid:154060,1,PostFMT Only
CTX,gene:plasmid:154062,1,PostFMT Only
CTX,gene:plasmid:154074,1,PostFMT Only
CTX,gene:plasmid:154075,1,PostFMT Only
CTX,gene:plasmid:154077,1,PostFMT Only
CTX,gene:plasmid:154078,1,PostFMT Only
CTX,gene:plasmid:154080,1,PostFMT Only
CTX,gene:plasmid:154081,1,PostFMT Only
CTX,gene:plasmid:154082,1,PostFMT Only
CTX,gene:plasmid:154083,1,PostFMT Only
CTX,gene:plasmid:154099,1,PostFMT Only
CTX,gene:plasmid:154100,1,PostFMT Only
CTX,gene:plasmid:154101,1,PostFMT Only
CTX,gene:plasmid:154102,1,PostFMT Only
CTX,gene:plasmid:154107,1,PostFMT Only
CTX,gene:plasmid:154108,1,PostFMT Only
CTX,gene:plasmid:154110,1,PostFMT Only
CTX,gene:plasmid:154111,1,PostFMT Only
CTX,gene:plasmid:154115,1,PostFMT Only
CTX,gene:plasmid:154116,1,PostFMT Only
CTX,gene:plasmid:154117,1,PostFMT Only
CTX,gene:plasmid:154118,1,PostFMT Only
CTX,gene:plasmid:154119,1,PostFMT Only
CTX,gene:plasmid:154121,1,PostFMT Only
CTX,gene:plasmid:154122,1,PostFMT Only
CTX,gene:plasmid:154123,1,PostFMT Only
CTX,gene:plasmid:154125,1,PostFMT Only
CTX,gene:plasmid:155994,1,PostFMT Only
CTX,gene:plasmid:156052,1,PostFMT Only
CTX,gene:plasmid:15709,1,PostFMT Only
CTX,gene:plasmid:19426,1,PostFMT Only
CTX,gene:plasmid:24612,1,PostFMT Only
CTX,gene:plasmid:24613,1,PostFMT Only
CTX,gene:plasmid:24642,1,PostFMT Only
CTX,gene:plasmid:83661,1,PostFMT Only
CTX,gene:plasmid:88431,1,PostFMT Only
CTX,gene:plasmid:88432,1,PostFMT Only
CTX,gene:plasmid:88433,1,PostFMT Only
CTX,gene:plasmid:88444,1,PostFMT Only
CTX,gene:plasmid:88453,1,PostFMT Only
CTX,gene:plasmid:88454,1,PostFMT Only
CTX,gene:plasmid:91760,1,PostFMT Only
CTX,gene:plasmid:91761,1,PostFMT Only
CTX,gene:plasmid:91763,1,PostFMT Only
CTX,gene:plasmid:91966,1,PostFMT Only
CTX,gene:plasmid:92140,1,PostFMT Only
CTX,gene:plasmid:92142,1,PostFMT Only
CTX,gene:proph:159076,1,PostFMT Only
CTX,gene:proph:163802,1,PostFMT Only
CTX,gene:proph:163803,1,PostFMT Only
CTX,gene:proph:163814,1,PostFMT Only
CTX,gene:proph:163817,1,PostFMT Only
CTX,gene:proph:163818,1,PostFMT Only
CTX,gene:proph:163832,1,PostFMT Only
CTX,gene:proph:163845,1,PostFMT Only
CTX,gene:proph:163860,1,PostFMT Only
CTX,gene:proph:172526,1,PostFMT Only
CTX,gene:proph:172529,1,PostFMT Only
CTX,gene:proph:172532,1,PostFMT Only
CTX,gene:proph:177446,1,PostFMT Only
CTX,gene:proph:177447,1,PostFMT Only
CTX,gene:proph:177621,1,PostFMT Only
CTX,gene:proph:181318,1,PostFMT Only
CTX,gene:proph:181321,1,PostFMT Only
CTX,gene:proph:181322,1,PostFMT Only
CTX,gene:proph:183644,1,PostFMT Only
CTX,gene:proph:184574,1,PostFMT Only
CTX,gene:proph:184664,1,PostFMT Only
CTX,gene:vir:166,1,PostFMT Only
CTX,gene:vir:2046,1,PostFMT Only
CTX,gene:vir:2047,1,PostFMT Only
CTX,gene:vir:2050,1,PostFMT Only
CTX,gene:vir:2051,1,PostFMT Only
CTX,gene:vir:5718,1,PostFMT Only
CUEO,gene:plasmid:156805,1,PostFMT Only
CUER,gene:proph:176739,1,PostFMT Only
CUER,gene:vir:4533,1,PostFMT Only
CUER,gene:vir:4534,1,PostFMT Only
CUER,gene:vir:4535,1,PostFMT Only
CUER,gene:vir:4536,1,PostFMT Only
CUID,gene:plasmid:21346,2,PostFMT Only
CUSC,gene:proph:183637,1,PostFMT Only
CUSR,gene:plasmid:117449,3,PostFMT Only
CUSR,gene:plasmid:151280,1,PostFMT Only
CUSR,gene:plasmid:88436,1,PostFMT Only
CUSR,gene:plasmid:88437,1,PostFMT Only
CUSR,gene:plasmid:93495,1,PostFMT Only
CUSR,gene:proph:183637,1,PostFMT Only
CUSS,gene:proph:183637,1,PostFMT Only
CUTA,gene:proph:159040,1,PostFMT Only
CUTA,gene:proph:159043,1,PostFMT Only
CUTA,gene:proph:169111,1,PostFMT Only
CUTA,gene:proph:177429,1,PostFMT Only
CUTA,gene:proph:179486,1,PostFMT Only
CUTA,gene:proph:181075,1,PostFMT Only
CUTA,gene:proph:181080,1,PostFMT Only
CUTA,gene:proph:181081,1,PostFMT Only
CUTA,gene:proph:181082,1,PostFMT Only
CUTA,gene:proph:181083,1,PostFMT Only
CUTA,gene:proph:181084,1,PostFMT Only
CUTA,gene:proph:181095,1,PostFMT Only
CUTA,gene:proph:181113,1,PostFMT Only
CUTA,gene:proph:181155,1,PostFMT Only
CUTA,gene:proph:183549,1,PostFMT Only
CUTA,gene:proph:183551,1,PostFMT Only
CUTA,gene:proph:183635,1,PostFMT Only
CUTA,gene:vir:4454,1,PostFMT Only
CUTA,gene:vir:4507,1,PostFMT Only
CUTA,gene:vir:4515,1,PostFMT Only
CUTA,gene:vir:4516,1,PostFMT Only
CUTA,gene:vir:4518,1,PostFMT Only
CUTA,gene:vir:4523,1,PostFMT Only
CUTA,gene:vir:4525,1,PostFMT Only
CUTA,gene:vir:4536,1,PostFMT Only
CUTA,gene:vir:4539,1,PostFMT Only
CUTA,gene:vir:4542,1,PostFMT Only
CUTA,gene:vir:4546,1,PostFMT Only
CUTA,gene:vir:4555,1,PostFMT Only
CUTA,gene:vir:4556,1,PostFMT Only
CUTA,gene:vir:4557,1,PostFMT Only
CUTA,gene:vir:4558,1,PostFMT Only
CUTA,gene:vir:4559,1,PostFMT Only
CUTA,gene:vir:79530,1,PostFMT Only
CUTA,gene:vir:79547,1,PostFMT Only
CUTA,gene:vir:79551,1,PostFMT Only
CUTA,gene:vir:79552,1,PostFMT Only
CUTA,gene:vir:79564,1,PostFMT Only
CUTA,gene:vir:79582,1,PostFMT Only
CUTC,gene:proph:163858,1,PostFMT Only
CUTC,gene:proph:163874,1,PostFMT Only
CUTC,gene:proph:163885,1,PostFMT Only
CUTC,gene:proph:163896,1,PostFMT Only
CUTC,gene:proph:163918,1,PostFMT Only
CUTC,gene:proph:163921,1,PostFMT Only
CUTC,gene:proph:163928,2,PostFMT Only
CUTC,gene:proph:163934,1,PostFMT Only
CUTC,gene:proph:163935,1,PostFMT Only
CUTC,gene:proph:163947,1,PostFMT Only
CUTC,gene:proph:169106,1,PostFMT Only
CUTC,gene:proph:169107,1,PostFMT Only
CUTC,gene:proph:169109,1,PostFMT Only
CUTC,gene:proph:172429,1,PostFMT Only
CUTC,gene:proph:172441,1,PostFMT Only
CUTC,gene:proph:172443,1,PostFMT Only
CUTC,gene:proph:172550,1,PostFMT Only
CUTC,gene:proph:172557,1,PostFMT Only
CUTC,gene:proph:173951,1,PostFMT Only
CUTC,gene:proph:176709,1,PostFMT Only
CUTC,gene:proph:176722,1,PostFMT Only
CUTC,gene:proph:176723,1,PostFMT Only
CUTC,gene:proph:176724,1,PostFMT Only
CUTC,gene:proph:176727,1,PostFMT Only
CUTC,gene:proph:176732,1,PostFMT Only
CUTC,gene:proph:176799,1,PostFMT Only
CUTC,gene:proph:176800,1,PostFMT Only
CUTC,gene:proph:176804,1,PostFMT Only
CUTC,gene:proph:176810,1,PostFMT Only
CUTC,gene:proph:176811,1,PostFMT Only
CUTC,gene:proph:176814,1,PostFMT Only
CUTC,gene:proph:177482,1,PostFMT Only
CUTC,gene:proph:177484,1,PostFMT Only
CUTC,gene:proph:177498,1,PostFMT Only
CUTC,gene:proph:177500,1,PostFMT Only
CUTC,gene:proph:177584,1,PostFMT Only
CUTC,gene:proph:179244,1,PostFMT Only
CUTC,gene:proph:179440,1,PostFMT Only
CUTC,gene:proph:181134,1,PostFMT Only
CUTC,gene:proph:181136,1,PostFMT Only
CUTC,gene:proph:181137,1,PostFMT Only
CUTC,gene:proph:181145,1,PostFMT Only
CUTC,gene:proph:181296,1,PostFMT Only
CUTC,gene:proph:182918,1,PostFMT Only
CUTC,gene:proph:183581,4,PostFMT Only
CUTC,gene:vir:108417,1,PostFMT Only
CUTC,gene:vir:108421,1,PostFMT Only
CUTC,gene:vir:1321,1,PostFMT Only
CUTC,gene:vir:79536,1,PostFMT Only
DFRA,gene:plasmid:158595,1,PostFMT Only
DFRA,gene:plasmid:158836,1,PostFMT Only
DFRA,gene:plasmid:19404,1,PostFMT Only
DFRA,gene:plasmid:19405,1,PostFMT Only
DFRA,gene:plasmid:19406,1,PostFMT Only
DFRA,gene:plasmid:19407,1,PostFMT Only
DFRA,gene:plasmid:19408,1,PostFMT Only
DFRA,gene:plasmid:19409,1,PostFMT Only
DFRA,gene:plasmid:19639,1,PostFMT Only
DFRA,gene:plasmid:82857,1,PostFMT Only
DFRA,gene:plasmid:87420,1,PostFMT Only
DFRA,gene:plasmid:87421,3,PostFMT Only
DHA,gene:plasmid:158838,1,PostFMT Only
DHA,gene:plasmid:158860,1,PostFMT Only
DHA,gene:plasmid:87420,1,PostFMT Only
DHA,gene:plasmid:87421,1,PostFMT Only
DNAK,gene:plasmid:111621,1,PostFMT Only
DNAK,gene:plasmid:158140,2,PostFMT Only
DSBA,gene:plasmid:157741,2,PostFMT Only
DSBA,gene:plasmid:16162,4,PostFMT Only
DSBA,gene:plasmid:84585,3,PostFMT Only
DSBA,gene:proph:163815,1,PostFMT Only
DSBA,gene:vir:2046,1,PostFMT Only
DSBA,gene:vir:5718,1,PostFMT Only
DSBA,gene:vir:5719,1,PostFMT Only
DSBA,gene:vir:5720,1,PostFMT Only
DSBA,gene:vir:5721,1,PostFMT Only
DSBA,gene:vir:5723,1,PostFMT Only
DSBA,gene:vir:5725,1,PostFMT Only
DSBC,gene:plasmid:114080,1,PostFMT Only
DSBC,gene:plasmid:114251,1,PostFMT Only
DSBC,gene:plasmid:114252,1,PostFMT Only
DSBC,gene:plasmid:117445,1,PostFMT Only
DSBC,gene:plasmid:121422,1,PostFMT Only
DSBC,gene:plasmid:148202,1,PostFMT Only
DSBC,gene:plasmid:151300,1,PostFMT Only
DSBC,gene:plasmid:151309,1,PostFMT Only
DSBC,gene:plasmid:84614,1,PostFMT Only
DSBC,gene:plasmid:84622,1,PostFMT Only
DSBC,gene:plasmid:93482,1,PostFMT Only
EFMA,gene:plasmid:136829,1,PostFMT Only
EFMA,gene:plasmid:19765,1,PostFMT Only
EMEA,gene:proph:183651,1,PostFMT Only
EMEA,gene:proph:183652,1,PostFMT Only
EMEA,gene:proph:183653,1,PostFMT Only
EMEA,gene:proph:183654,1,PostFMT Only
EMEA,gene:proph:183655,1,PostFMT Only
EMEA,gene:proph:183656,1,PostFMT Only
EMEA,gene:proph:183657,1,PostFMT Only
EMEA,gene:proph:183658,1,PostFMT Only
EMEA,gene:proph:183659,1,PostFMT Only
EMEA,gene:proph:183660,1,PostFMT Only
EMEA,gene:proph:183661,1,PostFMT Only
EMEA,gene:proph:183662,1,PostFMT Only
EMEA,gene:proph:183663,1,PostFMT Only
EMEA,gene:proph:183664,1,PostFMT Only
EMEA,gene:proph:183665,1,PostFMT Only
EMEA,gene:proph:183666,1,PostFMT Only
EMEA,gene:proph:183667,1,PostFMT Only
EMEA,gene:proph:183668,1,PostFMT Only
EMMDR,gene:plasmid:119712,1,PostFMT Only
EMMDR,gene:proph:182641,1,PostFMT Only
EMRB,gene:proph:179438,1,PostFMT Only
EMRK,gene:proph:177439,1,PostFMT Only
EMRK,gene:proph:177440,1,PostFMT Only
EMRK,gene:proph:177441,1,PostFMT Only
EMRK,gene:proph:177442,1,PostFMT Only
EMRK,gene:proph:181032,1,PostFMT Only
EMRK,gene:proph:181033,1,PostFMT Only
EMRK,gene:proph:181034,1,PostFMT Only
EMRR,gene:plasmid:84614,1,PostFMT Only
EMRR,gene:plasmid:84622,1,PostFMT Only
EMRR,gene:plasmid:88431,1,PostFMT Only
EMRR,gene:plasmid:88432,1,PostFMT Only
EMRR,gene:plasmid:88433,1,PostFMT Only
EMRR,gene:plasmid:88447,1,PostFMT Only
EMRR,gene:plasmid:88448,1,PostFMT Only
EMRR,gene:plasmid:93474,1,PostFMT Only
EMRR,gene:plasmid:93482,1,PostFMT Only
EMRR,gene:proph:179489,1,PostFMT Only
EMRR,gene:proph:179490,1,PostFMT Only
EMRR,gene:proph:183000,1,PostFMT Only
EMRR,gene:proph:183012,1,PostFMT Only
EMRR,gene:vir:108429,1,PostFMT Only
EMRR,gene:vir:108435,1,PostFMT Only
EMRR,gene:vir:1849,1,PostFMT Only
EMRR,gene:vir:1854,1,PostFMT Only
EMRR,gene:vir:1857,1,PostFMT Only
EMRR,gene:vir:1869,1,PostFMT Only
EMRR,gene:vir:5693,1,PostFMT Only
EMRR,gene:vir:6074,1,PostFMT Only
EMRR,gene:vir:6079,1,PostFMT Only
EMRR,gene:vir:6085,1,PostFMT Only
EMRR,gene:vir:98549,1,PostFMT Only
EMRR,gene:vir:98550,1,PostFMT Only
ERMB,gene:plasmid:136912,4,PostFMT Only
ERMB,gene:plasmid:15542,3,PostFMT Only
ERMB,gene:plasmid:15563,1,PostFMT Only
ERMB,gene:plasmid:15632,1,PostFMT Only
ERMB,gene:plasmid:156386,1,PostFMT Only
ERMB,gene:plasmid:156401,1,PostFMT Only
ERMB,gene:plasmid:15665,1,PostFMT Only
ERMB,gene:plasmid:17097,4,PostFMT Only
ERMB,gene:plasmid:28968,3,PostFMT Only
ERMX,gene:plasmid:14930,1,PostFMT Only
ERMX,gene:plasmid:14955,3,PostFMT Only
EVGA,gene:plasmid:134726,5,PostFMT Only
EVGA,gene:proph:163981,2,PostFMT Only
EVGA,gene:proph:176836,1,PostFMT Only
EVGA,gene:proph:176844,1,PostFMT Only
EVGA,gene:proph:176850,1,PostFMT Only
EVGA,gene:proph:176852,1,PostFMT Only
EVGA,gene:proph:176860,1,PostFMT Only
EVGA,gene:proph:176866,1,PostFMT Only
