ARG_Name,MGE_Name,PatientCount,Label
CORA,gene:plasmid:123251,2,PreFMT Only
CORA,gene:plasmid:123252,2,PreFMT Only
CORA,gene:plasmid:123253,2,PreFMT Only
CORA,gene:plasmid:123254,2,PreFMT Only
CORA,gene:plasmid:24088,1,PreFMT Only
CORA,gene:plasmid:24561,12,PreFMT Only
CORA,gene:plasmid:86304,1,PreFMT Only
CORA,gene:proph:159396,13,PreFMT Only
CORA,gene:proph:176833,1,PreFMT Only
CORA,gene:proph:176835,1,PreFMT Only
CORB,gene:plasmid:116667,1,PreFMT Only
CORB,gene:plasmid:118383,1,PreFMT Only
CORB,gene:plasmid:21842,2,PreFMT Only
CORB,gene:plasmid:21843,1,PreFMT Only
CORB,gene:plasmid:24693,1,PreFMT Only
CORB,gene:proph:161536,1,PreFMT Only
CORB,gene:proph:161537,2,PreFMT Only
CORB,gene:proph:163873,1,PreFMT Only
CORB,gene:proph:163976,7,PreFMT Only
CORB,gene:proph:170528,1,PreFMT Only
CORB,gene:proph:170536,1,PreFMT Only
CORB,gene:proph:170537,1,PreFMT Only
CORB,gene:proph:170538,1,PreFMT Only
CORB,gene:proph:173473,1,PreFMT Only
CORB,gene:proph:173747,1,PreFMT Only
CORB,gene:proph:173754,1,PreFMT Only
CORB,gene:proph:175013,1,PreFMT Only
CORB,gene:proph:175014,1,PreFMT Only
CORB,gene:proph:175016,1,PreFMT Only
CORB,gene:proph:175032,1,PreFMT Only
CORB,gene:proph:179201,1,PreFMT Only
CORB,gene:proph:179335,1,PreFMT Only
CORB,gene:proph:179418,1,PreFMT Only
CORB,gene:proph:179425,1,PreFMT Only
CORB,gene:proph:182951,1,PreFMT Only
CORB,gene:proph:182952,1,PreFMT Only
CORB,gene:proph:182953,2,PreFMT Only
CORB,gene:proph:183000,1,PreFMT Only
CORB,gene:proph:183012,1,PreFMT Only
CORB,gene:proph:183015,1,PreFMT Only
CORB,gene:proph:183019,1,PreFMT Only
CORB,gene:proph:184639,1,PreFMT Only
CORC,gene:plasmid:124575,1,PreFMT Only
CORC,gene:plasmid:146529,1,PreFMT Only
CORC,gene:plasmid:24608,1,PreFMT Only
CORC,gene:plasmid:24610,4,PreFMT Only
CORC,gene:plasmid:93463,1,PreFMT Only
CORC,gene:proph:183618,2,PreFMT Only
CPXAR,gene:proph:163807,1,PreFMT Only
CPXAR,gene:vir:2046,1,PreFMT Only
CPXAR,gene:vir:2048,1,PreFMT Only
CPXAR,gene:vir:2049,1,PreFMT Only
CPXAR,gene:vir:2050,2,PreFMT Only
CPXAR,gene:vir:2051,1,PreFMT Only
CPXAR,gene:vir:5719,3,PreFMT Only
CPXAR,gene:vir:5720,1,PreFMT Only
CPXAR,gene:vir:5721,1,PreFMT Only
CPXAR,gene:vir:5723,1,PreFMT Only
CPXAR,gene:vir:5725,1,PreFMT Only
CPXAR,gene:vir:5727,1,PreFMT Only
CPXAR,gene:vir:6058,1,PreFMT Only
CPXAR,gene:vir:6059,1,PreFMT Only
CPXAR,gene:vir:6060,1,PreFMT Only
CPXAR,gene:vir:6088,1,PreFMT Only
CPXAR,pENTAS02_1__CP003028,1,PreFMT Only
CRP,gene:plasmid:151260,1,PreFMT Only
CRP,gene:plasmid:21818,8,PreFMT Only
CRP,gene:plasmid:85992,1,PreFMT Only
CRP,gene:proph:182970,1,PreFMT Only
CTX,IncFII_1_pKP91_CP000966,1,PreFMT Only
CTX,gene:plasmid:110424,1,PreFMT Only
CTX,gene:plasmid:117688,1,PreFMT Only
CTX,gene:plasmid:117692,2,PreFMT Only
CTX,gene:plasmid:117695,1,PreFMT Only
CTX,gene:plasmid:117725,1,PreFMT Only
CTX,gene:plasmid:117744,2,PreFMT Only
CTX,gene:plasmid:117746,2,PreFMT Only
CTX,gene:plasmid:117832,2,PreFMT Only
CTX,gene:plasmid:117841,1,PreFMT Only
CTX,gene:plasmid:119712,1,PreFMT Only
CTX,gene:plasmid:121461,2,PreFMT Only
CTX,gene:plasmid:121468,1,PreFMT Only
CTX,gene:plasmid:121547,1,PreFMT Only
CTX,gene:plasmid:123237,1,PreFMT Only
CTX,gene:plasmid:123238,1,PreFMT Only
CTX,gene:plasmid:123239,1,PreFMT Only
CTX,gene:plasmid:136284,1,PreFMT Only
CTX,gene:plasmid:139639,1,PreFMT Only
CTX,gene:plasmid:142025,4,PreFMT Only
CTX,gene:plasmid:151265,1,PreFMT Only
CTX,gene:plasmid:154063,1,PreFMT Only
CTX,gene:plasmid:155923,1,PreFMT Only
CTX,gene:plasmid:155994,3,PreFMT Only
CTX,gene:plasmid:156018,1,PreFMT Only
CTX,gene:plasmid:156035,1,PreFMT Only
CTX,gene:plasmid:156047,1,PreFMT Only
CTX,gene:plasmid:156052,1,PreFMT Only
CTX,gene:plasmid:156128,2,PreFMT Only
CTX,gene:plasmid:156131,1,PreFMT Only
CTX,gene:plasmid:157676,1,PreFMT Only
CTX,gene:plasmid:15811,2,PreFMT Only
CTX,gene:plasmid:15988,1,PreFMT Only
CTX,gene:plasmid:16003,1,PreFMT Only
CTX,gene:plasmid:19404,1,PreFMT Only
CTX,gene:plasmid:19782,1,PreFMT Only
CTX,gene:plasmid:83613,1,PreFMT Only
CTX,gene:plasmid:87554,1,PreFMT Only
CTX,gene:plasmid:88328,2,PreFMT Only
CTX,gene:plasmid:88329,2,PreFMT Only
CTX,gene:plasmid:88330,1,PreFMT Only
CTX,gene:plasmid:88331,2,PreFMT Only
CTX,gene:plasmid:88333,1,PreFMT Only
CTX,gene:plasmid:88334,1,PreFMT Only
CTX,gene:plasmid:88336,1,PreFMT Only
CTX,gene:plasmid:88337,2,PreFMT Only
CTX,gene:plasmid:88339,2,PreFMT Only
CTX,gene:plasmid:88340,1,PreFMT Only
CTX,gene:plasmid:88341,1,PreFMT Only
CTX,gene:plasmid:88343,2,PreFMT Only
CTX,gene:plasmid:88353,1,PreFMT Only
CTX,gene:plasmid:88354,1,PreFMT Only
CTX,gene:plasmid:88355,1,PreFMT Only
CTX,gene:plasmid:88356,1,PreFMT Only
CTX,gene:plasmid:88357,1,PreFMT Only
CTX,gene:plasmid:88358,1,PreFMT Only
CTX,gene:plasmid:88359,1,PreFMT Only
CTX,gene:plasmid:88361,1,PreFMT Only
CTX,gene:plasmid:88362,1,PreFMT Only
CTX,gene:plasmid:88363,1,PreFMT Only
CTX,gene:plasmid:88364,1,PreFMT Only
CTX,gene:plasmid:88365,1,PreFMT Only
CTX,gene:plasmid:88366,1,PreFMT Only
CTX,gene:plasmid:88367,1,PreFMT Only
CTX,gene:plasmid:88370,1,PreFMT Only
CTX,gene:plasmid:88375,1,PreFMT Only
CTX,gene:plasmid:88377,1,PreFMT Only
CTX,gene:plasmid:88379,2,PreFMT Only
CTX,gene:plasmid:88381,1,PreFMT Only
CTX,gene:plasmid:88382,2,PreFMT Only
CTX,gene:plasmid:88383,2,PreFMT Only
CTX,gene:plasmid:88384,2,PreFMT Only
CTX,gene:plasmid:88388,2,PreFMT Only
CTX,gene:plasmid:88392,1,PreFMT Only
CTX,gene:plasmid:88394,1,PreFMT Only
CTX,gene:plasmid:88395,1,PreFMT Only
CTX,gene:plasmid:88396,1,PreFMT Only
CTX,gene:plasmid:88397,2,PreFMT Only
CTX,gene:plasmid:88398,2,PreFMT Only
CTX,gene:plasmid:88399,1,PreFMT Only
CTX,gene:plasmid:88400,1,PreFMT Only
CTX,gene:plasmid:88403,1,PreFMT Only
CTX,gene:plasmid:88404,1,PreFMT Only
CTX,gene:plasmid:88405,1,PreFMT Only
CTX,gene:plasmid:88406,1,PreFMT Only
CTX,gene:plasmid:88408,2,PreFMT Only
CTX,gene:plasmid:88409,2,PreFMT Only
CTX,gene:plasmid:88428,1,PreFMT Only
CTX,gene:plasmid:88435,1,PreFMT Only
CTX,gene:plasmid:88436,1,PreFMT Only
CTX,gene:plasmid:88437,2,PreFMT Only
CTX,gene:plasmid:88445,2,PreFMT Only
CTX,gene:plasmid:88446,2,PreFMT Only
CTX,gene:plasmid:88447,4,PreFMT Only
CTX,gene:plasmid:88448,4,PreFMT Only
CTX,gene:plasmid:88449,3,PreFMT Only
CTX,gene:plasmid:88450,2,PreFMT Only
CTX,gene:plasmid:88451,2,PreFMT Only
CTX,gene:plasmid:88452,2,PreFMT Only
CTX,gene:plasmid:88453,3,PreFMT Only
CTX,gene:plasmid:88454,2,PreFMT Only
CTX,gene:plasmid:88456,1,PreFMT Only
CTX,gene:plasmid:88457,1,PreFMT Only
CTX,gene:plasmid:88458,1,PreFMT Only
CTX,gene:plasmid:88459,1,PreFMT Only
CTX,gene:plasmid:91743,1,PreFMT Only
CTX,gene:plasmid:91745,1,PreFMT Only
CTX,gene:plasmid:91747,2,PreFMT Only
CTX,gene:plasmid:91748,1,PreFMT Only
CTX,gene:plasmid:91749,2,PreFMT Only
CTX,gene:plasmid:91771,1,PreFMT Only
CTX,gene:plasmid:91772,1,PreFMT Only
CTX,gene:plasmid:91773,1,PreFMT Only
CTX,gene:plasmid:91774,1,PreFMT Only
CTX,gene:plasmid:91775,1,PreFMT Only
CTX,gene:plasmid:91776,1,PreFMT Only
CTX,gene:plasmid:91784,1,PreFMT Only
CTX,gene:plasmid:91786,1,PreFMT Only
CTX,gene:plasmid:91833,1,PreFMT Only
CTX,gene:plasmid:92065,1,PreFMT Only
CTX,gene:plasmid:92066,1,PreFMT Only
CTX,gene:plasmid:92068,1,PreFMT Only
CTX,gene:plasmid:92070,1,PreFMT Only
CTX,gene:plasmid:92071,1,PreFMT Only
CTX,gene:plasmid:92072,1,PreFMT Only
CTX,gene:plasmid:92073,1,PreFMT Only
CTX,gene:plasmid:92074,1,PreFMT Only
CTX,gene:plasmid:92075,1,PreFMT Only
CTX,gene:plasmid:92076,1,PreFMT Only
CTX,gene:plasmid:92090,1,PreFMT Only
CTX,gene:plasmid:92091,1,PreFMT Only
CTX,gene:plasmid:92092,2,PreFMT Only
CTX,gene:plasmid:92093,2,PreFMT Only
CTX,gene:plasmid:92094,1,PreFMT Only
CTX,gene:plasmid:92098,2,PreFMT Only
CTX,gene:plasmid:92099,2,PreFMT Only
CTX,gene:plasmid:92100,2,PreFMT Only
CTX,gene:plasmid:92101,1,PreFMT Only
CTX,gene:plasmid:92102,2,PreFMT Only
CTX,gene:plasmid:92103,2,PreFMT Only
CTX,gene:plasmid:92107,2,PreFMT Only
CTX,gene:plasmid:92108,2,PreFMT Only
CTX,gene:plasmid:92109,2,PreFMT Only
CTX,gene:plasmid:92110,2,PreFMT Only
CTX,gene:plasmid:92112,1,PreFMT Only
CTX,gene:plasmid:92113,1,PreFMT Only
CTX,gene:plasmid:92114,1,PreFMT Only
CTX,gene:plasmid:92115,2,PreFMT Only
CTX,gene:plasmid:92116,1,PreFMT Only
CTX,gene:plasmid:92117,2,PreFMT Only
CTX,gene:plasmid:92119,1,PreFMT Only
CTX,gene:plasmid:92120,1,PreFMT Only
CTX,gene:plasmid:92123,1,PreFMT Only
CTX,gene:plasmid:92124,2,PreFMT Only
CTX,gene:plasmid:92125,1,PreFMT Only
CTX,gene:plasmid:92129,2,PreFMT Only
CTX,gene:plasmid:92130,2,PreFMT Only
CTX,gene:plasmid:92131,2,PreFMT Only
CTX,gene:plasmid:92133,1,PreFMT Only
CTX,gene:plasmid:92140,1,PreFMT Only
CTX,gene:plasmid:92141,1,PreFMT Only
CTX,gene:proph:163909,1,PreFMT Only
CTX,gene:proph:183012,1,PreFMT Only
CTX,gene:vir:108727,1,PreFMT Only
CTX,gene:vir:108728,1,PreFMT Only
CUID,gene:plasmid:21346,4,PreFMT Only
CUSA,gene:plasmid:155923,2,PreFMT Only
CUSA,gene:plasmid:156042,2,PreFMT Only
CUSA,gene:plasmid:93495,2,PreFMT Only
CUSA,gene:proph:170529,1,PreFMT Only
CUSA,gene:proph:170540,1,PreFMT Only
CUSA,gene:proph:179201,1,PreFMT Only
CUSA,gene:proph:179208,1,PreFMT Only
CUSA,gene:vir:507,1,PreFMT Only
CUSB,gene:plasmid:133420,1,PreFMT Only
CUSB,gene:plasmid:142025,1,PreFMT Only
CUSB,gene:plasmid:155923,2,PreFMT Only
CUSB,gene:plasmid:156042,1,PreFMT Only
CUSB,gene:plasmid:93495,2,PreFMT Only
CUSC,gene:proph:183637,2,PreFMT Only
CUSR,gene:plasmid:117449,1,PreFMT Only
CUTA,gene:plasmid:15768,1,PreFMT Only
CUTC,gene:plasmid:15811,1,PreFMT Only
CUTC,gene:plasmid:88444,1,PreFMT Only
CUTC,gene:proph:183581,1,PreFMT Only
DFRE,gene:proph:183651,1,PreFMT Only
DFRE,gene:proph:183652,1,PreFMT Only
DFRE,gene:proph:183653,1,PreFMT Only
DFRE,gene:proph:183654,1,PreFMT Only
DFRE,gene:proph:183655,1,PreFMT Only
DFRE,gene:proph:183656,1,PreFMT Only
DFRE,gene:proph:183657,1,PreFMT Only
DFRE,gene:proph:183658,1,PreFMT Only
DFRE,gene:proph:183659,1,PreFMT Only
DFRE,gene:proph:183660,1,PreFMT Only
DFRE,gene:proph:183661,1,PreFMT Only
DFRE,gene:proph:183662,1,PreFMT Only
DFRE,gene:proph:183663,1,PreFMT Only
DFRE,gene:proph:183664,1,PreFMT Only
DFRE,gene:proph:183665,1,PreFMT Only
DFRE,gene:proph:183666,1,PreFMT Only
DFRE,gene:proph:183667,1,PreFMT Only
DFRE,gene:proph:183668,1,PreFMT Only
DFRE,gene:proph:183779,1,PreFMT Only
DFRF,gene:plasmid:14955,1,PreFMT Only
DNAK,gene:plasmid:158140,1,PreFMT Only
DSBA,gene:plasmid:149414,1,PreFMT Only
DSBA,gene:plasmid:16162,2,PreFMT Only
DSBA,gene:plasmid:84585,1,PreFMT Only
DSBA,gene:proph:163807,1,PreFMT Only
DSBA,gene:proph:163814,1,PreFMT Only
DSBA,gene:vir:2046,1,PreFMT Only
DSBA,gene:vir:2050,1,PreFMT Only
DSBA,gene:vir:5691,1,PreFMT Only
DSBA,gene:vir:5692,1,PreFMT Only
DSBA,gene:vir:5719,1,PreFMT Only
DSBA,gene:vir:5720,1,PreFMT Only
DSBA,gene:vir:5721,1,PreFMT Only
DSBA,gene:vir:5723,1,PreFMT Only
DSBA,gene:vir:5725,1,PreFMT Only
DSBA,gene:vir:5727,1,PreFMT Only
DSBA,pENTAS02_1__CP003028,1,PreFMT Only
DSBC,gene:plasmid:142025,1,PreFMT Only
DSBC,gene:plasmid:142103,1,PreFMT Only
DSBC,gene:plasmid:24693,1,PreFMT Only
DSBC,gene:plasmid:93482,1,PreFMT Only
EFMA,gene:plasmid:136829,2,PreFMT Only
EFMA,gene:plasmid:136837,2,PreFMT Only
EFMA,gene:plasmid:19765,2,PreFMT Only
EMMDR,gene:plasmid:157743,1,PreFMT Only
EMMDR,gene:plasmid:93439,1,PreFMT Only
EMMDR,gene:plasmid:93469,1,PreFMT Only
EMMDR,gene:plasmid:93508,1,PreFMT Only
EMMDR,gene:plasmid:93509,1,PreFMT Only
EMMDR,gene:proph:164865,1,PreFMT Only
EMMDR,gene:proph:179346,1,PreFMT Only
EMMDR,gene:proph:179459,1,PreFMT Only
EMMDR,gene:proph:181317,1,PreFMT Only
EMMDR,gene:vir:105083,1,PreFMT Only
EMRB,gene:plasmid:21336,1,PreFMT Only
EMRK,gene:proph:181243,1,PreFMT Only
EMRR,gene:plasmid:20177,1,PreFMT Only
EMRR,gene:plasmid:84614,1,PreFMT Only
EMRR,gene:plasmid:84622,1,PreFMT Only
EMRR,gene:plasmid:93474,1,PreFMT Only
EMRR,gene:plasmid:93482,1,PreFMT Only
EMRR,gene:proph:163976,1,PreFMT Only
EMRY,gene:proph:181243,1,PreFMT Only
EPTA,gene:plasmid:91925,1,PreFMT Only
EPTA,gene:plasmid:91985,1,PreFMT Only
EPTB,gene:plasmid:85992,1,PreFMT Only
EPTB,gene:plasmid:86276,2,PreFMT Only
ERMB,gene:plasmid:135617,1,PreFMT Only
ERMB,gene:plasmid:135653,1,PreFMT Only
ERMB,gene:plasmid:136912,1,PreFMT Only
ERMB,gene:plasmid:28967,1,PreFMT Only
ERMB,gene:plasmid:28968,1,PreFMT Only
ERMB,rep7a_8_ORF11(pRE25)_X92945,1,PreFMT Only
ERMC,gene:plasmid:138607,1,PreFMT Only
ERMC,gene:plasmid:19874,1,PreFMT Only
EVGA,gene:plasmid:134726,2,PreFMT Only
EVGA,gene:plasmid:88410,1,PreFMT Only
EVGA,gene:proph:163981,1,PreFMT Only
EVGA,gene:proph:183583,1,PreFMT Only
EVGA,gene:proph:183597,1,PreFMT Only
EVGA,gene:proph:184642,1,PreFMT Only
EVGA,gene:proph:184644,1,PreFMT Only
FABI,gene:plasmid:120395,1,PreFMT Only
FABI,gene:plasmid:93474,1,PreFMT Only
FABI,gene:plasmid:93482,1,PreFMT Only
FABI,gene:proph:159074,1,PreFMT Only
FABI,gene:proph:163918,1,PreFMT Only
FABI,gene:proph:163929,1,PreFMT Only
FABI,gene:proph:163930,1,PreFMT Only
FABI,gene:proph:163931,1,PreFMT Only
FABI,gene:proph:163934,1,PreFMT Only
FABI,gene:proph:163935,1,PreFMT Only
FABI,gene:proph:163937,1,PreFMT Only
FABI,gene:proph:163944,1,PreFMT Only
FABI,gene:proph:163947,1,PreFMT Only
FABI,gene:proph:169106,1,PreFMT Only
FABI,gene:proph:169115,1,PreFMT Only
FABI,gene:proph:172440,1,PreFMT Only
FABI,gene:proph:172550,1,PreFMT Only
FABI,gene:proph:172581,1,PreFMT Only
FABI,gene:proph:172582,1,PreFMT Only
FABI,gene:proph:172602,1,PreFMT Only
FABI,gene:proph:176772,1,PreFMT Only
FABI,gene:proph:176785,1,PreFMT Only
FABI,gene:proph:176786,1,PreFMT Only
FABI,gene:proph:176788,1,PreFMT Only
FABI,gene:proph:176789,1,PreFMT Only
FABI,gene:proph:176794,1,PreFMT Only
FABI,gene:proph:177498,1,PreFMT Only
FABI,gene:proph:177500,1,PreFMT Only
FABI,gene:proph:177501,1,PreFMT Only
FABI,gene:proph:177511,1,PreFMT Only
FABI,gene:proph:177595,1,PreFMT Only
FABI,gene:proph:177598,1,PreFMT Only
FABI,gene:proph:177628,1,PreFMT Only
FABI,gene:proph:177629,1,PreFMT Only
FABI,gene:proph:177630,1,PreFMT Only
FABI,gene:proph:177631,1,PreFMT Only
FABI,gene:proph:179440,1,PreFMT Only
FABI,gene:proph:181179,1,PreFMT Only
FABI,gene:proph:181180,1,PreFMT Only
FABI,gene:proph:181182,1,PreFMT Only
FABI,gene:proph:181184,1,PreFMT Only
FABI,gene:proph:181300,1,PreFMT Only
FABI,gene:proph:183637,1,PreFMT Only
FABI,gene:vir:104392,1,PreFMT Only
FABI,gene:vir:104414,1,PreFMT Only
FABI,gene:vir:104416,1,PreFMT Only
FABI,gene:vir:108421,1,PreFMT Only
FABI,gene:vir:108646,1,PreFMT Only
FABI,gene:vir:3434,1,PreFMT Only
FABI,gene:vir:469,1,PreFMT Only
FABI,gene:vir:8777,1,PreFMT Only
FABI,gene:vir:95268,1,PreFMT Only
FECD,gene:plasmid:121888,3,PreFMT Only
FECD,gene:plasmid:123343,1,PreFMT Only
FECD,gene:plasmid:142074,1,PreFMT Only
FECD,gene:plasmid:151269,1,PreFMT Only
FECD,gene:plasmid:151295,1,PreFMT Only
FECD,gene:plasmid:151322,1,PreFMT Only
FECD,gene:plasmid:151323,1,PreFMT Only
FECD,gene:plasmid:155983,2,PreFMT Only
FECD,gene:plasmid:155991,2,PreFMT Only
FECD,gene:plasmid:155994,1,PreFMT Only
FECD,gene:plasmid:156052,8,PreFMT Only
FECD,gene:plasmid:156066,1,PreFMT Only
FECD,gene:plasmid:156082,1,PreFMT Only
FECD,gene:plasmid:156832,3,PreFMT Only
FECD,gene:plasmid:15993,1,PreFMT Only
FECD,gene:plasmid:15994,2,PreFMT Only
FECD,gene:plasmid:25689,3,PreFMT Only
FECD,gene:plasmid:30743,1,PreFMT Only
FECD,gene:plasmid:88409,4,PreFMT Only
FECD,gene:plasmid:88420,1,PreFMT Only
FECD,gene:plasmid:88435,3,PreFMT Only
FECD,gene:plasmid:88436,2,PreFMT Only
FECD,gene:plasmid:88437,6,PreFMT Only
FECD,gene:plasmid:88447,1,PreFMT Only
FECD,gene:plasmid:88448,1,PreFMT Only
FECD,gene:plasmid:88454,1,PreFMT Only
FECD,gene:plasmid:91925,1,PreFMT Only
FECD,gene:plasmid:91985,1,PreFMT Only
FECD,gene:proph:163834,2,PreFMT Only
FECD,gene:proph:163873,1,PreFMT Only
FECD,gene:proph:163909,1,PreFMT Only
FECD,gene:proph:163920,1,PreFMT Only
FECD,gene:proph:169102,2,PreFMT Only
FECD,gene:proph:177620,1,PreFMT Only
FECD,gene:proph:177621,1,PreFMT Only
FECD,gene:proph:183618,1,PreFMT Only
FECD,gene:vir:105410,3,PreFMT Only
FETB,gene:plasmid:155923,1,PreFMT Only
FETB,gene:plasmid:15735,1,PreFMT Only
FETB,gene:plasmid:24608,1,PreFMT Only
FETB,gene:plasmid:24609,1,PreFMT Only
FETB,gene:plasmid:88436,1,PreFMT Only
FIEF,gene:proph:159051,1,PreFMT Only
FIEF,gene:proph:163815,1,PreFMT Only
FIEF,gene:proph:176915,1,PreFMT Only
FIEF,gene:vir:5715,1,PreFMT Only
FIEF,gene:vir:5716,1,PreFMT Only
FIEF,gene:vir:5717,1,PreFMT Only
FIEF,gene:vir:5718,2,PreFMT Only
FIEF,gene:vir:6084,1,PreFMT Only
FOSA,gene:plasmid:21346,6,PreFMT Only
FOSA,gene:plasmid:28746,1,PreFMT Only
FOSA,gene:plasmid:85307,1,PreFMT Only
FOSA,gene:plasmid:93495,1,PreFMT Only
GADA,gene:plasmid:15838,1,PreFMT Only
GADA,gene:plasmid:15839,1,PreFMT Only
GADX,gene:plasmid:120162,3,PreFMT Only
GADX,gene:plasmid:21818,3,PreFMT Only
GADX,gene:plasmid:24694,1,PreFMT Only
GLPF,gene:proph:163801,1,PreFMT Only
GLPF,gene:proph:163815,2,PreFMT Only
GLPF,gene:vir:2016,1,PreFMT Only
GLPF,gene:vir:2019,1,PreFMT Only
GLPF,gene:vir:2021,1,PreFMT Only
GLPF,gene:vir:2022,1,PreFMT Only
GLPF,gene:vir:2024,1,PreFMT Only
GLPF,gene:vir:2028,1,PreFMT Only
GLPF,gene:vir:2031,1,PreFMT Only
GLPF,gene:vir:2033,1,PreFMT Only
GLPF,gene:vir:2035,1,PreFMT Only
GLPF,gene:vir:5695,1,PreFMT Only
GLPF,gene:vir:5696,1,PreFMT Only
GLPF,gene:vir:5698,1,PreFMT Only
GLPF,gene:vir:5705,1,PreFMT Only
GLPF,gene:vir:5706,1,PreFMT Only
GLPF,gene:vir:5712,1,PreFMT Only
GLPF,gene:vir:5713,2,PreFMT Only
GLPF,gene:vir:5715,1,PreFMT Only
GLPF,gene:vir:5718,1,PreFMT Only
GLPF,gene:vir:6068,1,PreFMT Only
GLPF,gene:vir:6070,1,PreFMT Only
GLPF,gene:vir:6071,1,PreFMT Only
GLPF,gene:vir:6076,1,PreFMT Only
GLPF,gene:vir:6080,1,PreFMT Only
GLPF,gene:vir:6083,1,PreFMT Only
GLPF,gene:vir:6084,1,PreFMT Only
GLPF,gene:vir:6086,1,PreFMT Only
HNS,gene:plasmid:112498,3,PreFMT Only
HNS,gene:plasmid:123360,4,PreFMT Only
HNS,gene:plasmid:123361,4,PreFMT Only
HNS,gene:plasmid:123362,3,PreFMT Only
HNS,gene:plasmid:123363,4,PreFMT Only
HNS,gene:plasmid:133691,1,PreFMT Only
HNS,gene:plasmid:142103,2,PreFMT Only
HNS,gene:plasmid:149415,7,PreFMT Only
HNS,gene:plasmid:157415,2,PreFMT Only
HNS,gene:plasmid:21988,2,PreFMT Only
HNS,gene:plasmid:21989,1,PreFMT Only
HNS,gene:plasmid:22236,4,PreFMT Only
HNS,gene:plasmid:88332,1,PreFMT Only
HNS,gene:plasmid:88333,1,PreFMT Only
HNS,gene:proph:164853,1,PreFMT Only
HNS,gene:proph:164865,2,PreFMT Only
HNS,gene:proph:166425,1,PreFMT Only
HNS,gene:proph:169460,1,PreFMT Only
HNS,gene:proph:169476,1,PreFMT Only
HNS,gene:proph:169477,1,PreFMT Only
HNS,gene:proph:169478,1,PreFMT Only
HNS,gene:proph:169480,1,PreFMT Only
HNS,gene:proph:169499,1,PreFMT Only
HNS,gene:proph:169500,1,PreFMT Only
HNS,gene:proph:169505,1,PreFMT Only
HNS,gene:proph:169508,1,PreFMT Only
HNS,gene:proph:169510,1,PreFMT Only
HNS,gene:proph:169514,1,PreFMT Only
HNS,gene:proph:169516,1,PreFMT Only
HNS,gene:proph:169517,1,PreFMT Only
HNS,gene:proph:169518,1,PreFMT Only
HNS,gene:proph:169519,1,PreFMT Only
HNS,gene:proph:169520,1,PreFMT Only
HNS,gene:proph:169521,1,PreFMT Only
HNS,gene:proph:172517,1,PreFMT Only
HNS,gene:proph:172518,1,PreFMT Only
HNS,gene:proph:172519,1,PreFMT Only
HNS,gene:proph:172520,1,PreFMT Only
HNS,gene:proph:172521,1,PreFMT Only
HNS,gene:proph:172522,1,PreFMT Only
HNS,gene:proph:172523,1,PreFMT Only
HNS,gene:proph:172524,1,PreFMT Only
HNS,gene:proph:173848,1,PreFMT Only
HNS,gene:proph:179228,1,PreFMT Only
HNS,gene:proph:184970,1,PreFMT Only
HNS,gene:proph:184990,1,PreFMT Only
ICLR,gene:proph:161694,2,PreFMT Only
ICLR,gene:proph:175194,2,PreFMT Only
KDEA,gene:plasmid:119478,2,PreFMT Only
KDEA,gene:plasmid:119510,2,PreFMT Only
KDEA,gene:plasmid:119512,3,PreFMT Only
KDEA,gene:plasmid:124311,6,PreFMT Only
KDEA,gene:plasmid:124575,5,PreFMT Only
KDEA,gene:plasmid:124699,1,PreFMT Only
KDEA,gene:plasmid:125744,1,PreFMT Only
KDEA,gene:plasmid:130030,1,PreFMT Only
KDEA,gene:plasmid:146529,2,PreFMT Only
KDEA,gene:plasmid:153887,4,PreFMT Only
KDEA,gene:plasmid:158721,1,PreFMT Only
KDEA,gene:plasmid:24610,1,PreFMT Only
KDEA,gene:plasmid:25448,1,PreFMT Only
KDEA,gene:plasmid:91802,2,PreFMT Only
KDEA,gene:plasmid:93448,1,PreFMT Only
KDEA,gene:proph:163818,7,PreFMT Only
KDEA,gene:proph:169464,1,PreFMT Only
KDEA,gene:proph:169512,1,PreFMT Only
KDEA,gene:proph:173726,3,PreFMT Only
KDEA,gene:proph:179258,1,PreFMT Only
KDEA,gene:proph:182982,2,PreFMT Only
KDPE,gene:plasmid:24609,1,PreFMT Only
KEXD,gene:plasmid:112498,3,PreFMT Only
KEXD,gene:plasmid:123360,2,PreFMT Only
KEXD,gene:plasmid:123361,1,PreFMT Only
KEXD,gene:plasmid:123362,1,PreFMT Only
KEXD,gene:plasmid:123363,1,PreFMT Only
KEXD,gene:plasmid:149414,2,PreFMT Only
KEXD,gene:plasmid:149415,1,PreFMT Only
KEXD,gene:plasmid:16025,1,PreFMT Only
KEXD,gene:plasmid:16026,1,PreFMT Only
KEXD,gene:plasmid:16027,1,PreFMT Only
KEXD,gene:plasmid:16031,1,PreFMT Only
KEXD,gene:plasmid:16032,1,PreFMT Only
KEXD,gene:plasmid:16033,1,PreFMT Only
KEXD,gene:plasmid:20382,1,PreFMT Only
KEXD,gene:plasmid:22236,1,PreFMT Only
KEXD,gene:plasmid:92146,1,PreFMT Only
KEXD,gene:plasmid:92147,1,PreFMT Only
KEXD,gene:plasmid:93439,1,PreFMT Only
KEXD,gene:plasmid:93454,1,PreFMT Only
KEXD,gene:plasmid:93482,1,PreFMT Only
KEXD,gene:proph:169464,1,PreFMT Only
KEXD,gene:proph:169512,1,PreFMT Only
KEXD,gene:proph:172517,1,PreFMT Only
